,Artist Link,Average Likes,Average Comments,Average Release Time IG
106,https://open.spotify.com/artist/6GI52t8N5F02MxU0g5U69P,21780.166666666668,144.6,3.0
107,https://open.spotify.com/artist/6OKfIe1gslFsV1lUOb6DWa,227.7560975609756,0.8571428571428571,4.0
108,https://open.spotify.com/artist/4Xdv6cJiMDQ8godP4daAQ1,-1.0,-1.0,-1.0
109,https://open.spotify.com/artist/6WA698K49pNCS3hwqzsebF,559.8507462686567,3.764705882352941,2.0
110,https://open.spotify.com/artist/6YwzWWudq2yuYqyqFZrYvu,251.72413793103448,2.8,3.0
111,https://open.spotify.com/artist/2qrAFJRHByJlPuWfcszh5x,-1.0,-1.0,-1.0
112,https://open.spotify.com/artist/2vYAiMmYUiRtDHws3AxEzC,-1.0,-1.0,-1.0
113,https://open.spotify.com/artist/3EccgKzQNBwxyBRdGOmDrA,-1.0,-1.0,-1.0
114,https://open.spotify.com/artist/1gIDi1FjEZDnEwa0kco2zw,-1.0,-1.0,-1.0
115,https://open.spotify.com/artist/3rI1MlEg2izkoKoKGA3898,-1.0,-1.0,-1.0
116,https://open.spotify.com/artist/6FzMhoraIqjWH9n9m1ScSe,-1.0,-1.0,-1.0
117,https://open.spotify.com/artist/0SidyBOAgQzRSreRRnsqUb,-1.0,-1.0,-1.0
118,https://open.spotify.com/artist/1rdCQss63XwGwrE9iyp2TM,-1.0,-1.0,-1.0
119,https://open.spotify.com/artist/6PHEevniO76JNRqHLVXWX5,59351.545454545456,5.954545454545454,1.0
120,https://open.spotify.com/artist/756Li3sKcK4EdDiniLPqRl,,,0.0
121,https://open.spotify.com/artist/76ZhoKTSWtYb7ImLrhJcuQ,1102.2727272727273,16.90909090909091,20.0
122,https://open.spotify.com/artist/2DppeCnNtvrLfEobq9Pw5r,-1.0,-1.0,-1.0
123,https://open.spotify.com/artist/2w2xe1mKfMRftvlWnMB7rJ,112.55555555555556,2.4285714285714284,18.0
124,https://open.spotify.com/artist/7jdFEYD2LTYjfwxOdlVjmc,4843.777777777777,109.33333333333333,2.0
125,https://open.spotify.com/artist/1OmdWpAh1pucAuZPzJaxIJ,5644.53125,39.583333333333336,5.0
126,https://open.spotify.com/artist/5EecErlsSY1zKagDDosd6w,-1.0,-1.0,-1.0
127,https://open.spotify.com/artist/2cnMpRsOVqtPMfq7YiFE6K,16502.115384615383,357.4,269.0
128,https://open.spotify.com/artist/2TWP5hw802RnTGqBo0GhaW,-1.0,-1.0,-1.0
129,https://open.spotify.com/artist/5eKwxg7wyMKGn94a8qDdM9,,,0.0
130,https://open.spotify.com/artist/151RUyDTIDJM8gXwGJbv7z,43966.851851851854,108.23529411764706,5.0
131,https://open.spotify.com/artist/1Pe3z1UqRzKsQtHsl25dm6,1155.2,15.357142857142858,4.0
132,https://open.spotify.com/artist/7MvgOAoxA9ZgOxtRBYxLWJ,-1.0,-1.0,-1.0
133,https://open.spotify.com/artist/1nIUhcKHnK6iyumRyoV68C,1911.0,388.22222222222223,74.0
134,https://open.spotify.com/artist/6WA698K49pNCS3hwqzsebF,559.8507462686567,3.764705882352941,2.0
135,https://open.spotify.com/artist/14V8ZRhL66NIzXAmYtQ8Vj,1541.0,11.9,16.0
136,https://open.spotify.com/artist/02NfyD6AlLA12crYzw5YcR,18360.620689655174,202.63636363636363,6.0
137,https://open.spotify.com/artist/3oz1j3bn6x0yZ4v5v9Ysb8,-1.0,-1.0,-1.0
138,https://open.spotify.com/artist/13YmWQJFwgZrd4bf5IjMY4,-1.0,-1.0,-1.0
139,https://open.spotify.com/artist/7gMCi9ouTHLfqzJsjL1UVg,-1.0,-1.0,-1.0
140,https://open.spotify.com/artist/7a2sloQlmdKSmj3fwMMpg9,-1.0,-1.0,-1.0
141,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,679028.2222222222,467.0,0.0
142,https://open.spotify.com/artist/4cA9YGLHMsKTL921ST5tZx,1024.2777777777778,11.692307692307692,3.0
143,https://open.spotify.com/artist/5BxITRcVn2u31AXshj5pCw,-1.0,-1.0,-1.0
144,https://open.spotify.com/artist/47yvPzxpOzkWOWoL29gDs2,902.8428571428572,21.63157894736842,16.0
145,https://open.spotify.com/artist/4GwcW1WAy3pU32ifJjrCBz,5025.29347826087,51.6,2.0
146,https://open.spotify.com/artist/4elV7QXSkvQNskYUEc5SFe,3132.05,46.0,5.0
147,https://open.spotify.com/artist/4Z6qbzpgUomp1ejPxW8AaV,46.3,1.8888888888888888,28.0
148,https://open.spotify.com/artist/0GShYlUdyLahdsvgKdselx,-1.0,-1.0,-1.0
149,https://open.spotify.com/artist/5bAtsgzxceHhupF4InJjdj,-1.0,-1.0,-1.0
150,https://open.spotify.com/artist/1j4NvacWrmlJSYryFomDgW,-1.0,-1.0,-1.0
151,https://open.spotify.com/artist/6VYtpsmVgSqOFf3ttfqnVX,-1.0,-1.0,-1.0
152,https://open.spotify.com/artist/6YwzWWudq2yuYqyqFZrYvu,251.72413793103448,2.8,3.0
153,https://open.spotify.com/artist/3tbM6d47UIlew8eFBzcwMs,-1.0,-1.0,-1.0
154,https://open.spotify.com/artist/1KMuPtuTktoPaGn44iTNB5,-1.0,-1.0,-1.0
155,https://open.spotify.com/artist/2QDX87l1pAGzTn0D6tX8fz,387.27777777777777,18.555555555555557,6.0
156,https://open.spotify.com/artist/3vmCb694uLT5FBO1lVB52U,301.85714285714283,20.0,11.0
157,https://open.spotify.com/artist/14IKysoZ0qyGRsIiTk1Ase,-1.0,-1.0,-1.0
158,https://open.spotify.com/artist/5q4eLKmqFVP0xII8087PHz,2327.6585365853657,29.0,3.0
159,https://open.spotify.com/artist/6bUJpbekaIlq2fT5FMV2mQ,11457.961538461539,11.0,3.0
160,https://open.spotify.com/artist/4RmJcEcY3WU0fhuXjqspvc,-1.0,-1.0,-1.0
161,https://open.spotify.com/artist/2t2HunwIt8nL4PGmpsge3s,-1.0,-1.0,-1.0
162,https://open.spotify.com/artist/2LOf1HpUxBqvz3WIdNPdBv,-1.0,-1.0,-1.0
163,https://open.spotify.com/artist/0eNA7dFiEb4Mg1GgpHRPnY,373.25,7.6923076923076925,2.0
164,https://open.spotify.com/artist/2VHCcNLaDp36lJDz3cAapi,-1.0,-1.0,-1.0
165,https://open.spotify.com/artist/7vX3cMVyW8gtDA4y855ynF,31790.314285714285,37.46153846153846,3.0
166,https://open.spotify.com/artist/22tQF7y3PwRuU6ZWAV2oTM,-1.0,-1.0,-1.0
167,https://open.spotify.com/artist/13peDbMKVZpn5nanRC96WJ,-1.0,-1.0,-1.0
168,https://open.spotify.com/artist/3z3lEz2qH5h6qJa8DYukxY,321.6666666666667,19.11111111111111,9.0
169,https://open.spotify.com/artist/6VeL8VhaMjHTPc5uovFl3h,553.5294117647059,22.333333333333332,8.0
170,https://open.spotify.com/artist/0X9Bm4IwV18URXuurahcug,1583.8076923076924,22.416666666666668,5.0
171,https://open.spotify.com/artist/64mPnRMMeudAet0E62ypkx,-1.0,-1.0,-1.0
172,https://open.spotify.com/artist/73mSg0dykFyhvU96tb5xQV,6135.35,94.0,4.0
173,https://open.spotify.com/artist/00sR4i1EQSQrNjSVJkeqYl,825.7727272727273,11.3,15.0
174,https://open.spotify.com/artist/02HDPzt4jfUl4w1YEHeW9P,290.72727272727275,12.428571428571429,13.0
175,https://open.spotify.com/artist/1tHSBdFPKHSdJASL6wS6ac,-1.0,-1.0,-1.0
176,https://open.spotify.com/artist/75BzUDa6i1c61tSjyywqY0,-1.0,-1.0,-1.0
177,https://open.spotify.com/artist/31z9f9AyPawiq0qlBO1M3i,,,0.0
178,https://open.spotify.com/artist/3rI1MlEg2izkoKoKGA3898,-1.0,-1.0,-1.0
179,https://open.spotify.com/artist/1gIDi1FjEZDnEwa0kco2zw,-1.0,-1.0,-1.0
180,https://open.spotify.com/artist/4FAxuKuqbciGKSsTS5AgaB,-1.0,-1.0,-1.0
181,https://open.spotify.com/artist/08GqAbGBPbwT33PIeW0QZv,-1.0,-1.0,-1.0
182,https://open.spotify.com/artist/2U05isWo2NVpmgI2BF72l3,-1.0,-1.0,-1.0
183,https://open.spotify.com/artist/5NfaORyb548xmt85LGHYFV,-1.0,-1.0,-1.0
184,https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7,59249.18421052631,205.92857142857142,9.0
185,https://open.spotify.com/artist/4byZW0sEv5RUoyQBfv7CPw,445.22222222222223,13.333333333333334,17.0
186,https://open.spotify.com/artist/4CWipq8S5OzHno2XAc0Cvd,-1.0,-1.0,-1.0
187,https://open.spotify.com/artist/1iJMsMDmedV0N4NZ2gAtcQ,,,0.0
188,https://open.spotify.com/artist/1pXT9wt3jNgkk4AVvAydBm,85.45454545454545,5.444444444444445,5.0
189,https://open.spotify.com/artist/0GkfgLbVWYsHN6eWhiEybX,699.95,15.363636363636363,2.0
190,https://open.spotify.com/artist/65kwDghVUSLY1qzOfOp5no,-1.0,-1.0,-1.0
191,https://open.spotify.com/artist/1ZRfug4DpiMfn5FTVwI3gJ,350.8333333333333,1.6153846153846154,32.0
192,https://open.spotify.com/artist/5LVwnNOyet7bByVFDPS76O,-1.0,-1.0,-1.0
193,https://open.spotify.com/artist/756Li3sKcK4EdDiniLPqRl,,,0.0
194,https://open.spotify.com/artist/5OXy7CfBNE90fAO1Z4ZDBj,-1.0,-1.0,-1.0
